country,Country,year,Population,Region,Income Group,SDG Index Score,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,country_new
AUS,Australia,2008,21332293,OECD,HIC,72.7,99.8,60.2,92.6,75.2,76.2,94.1,69.3,82,81.8,78.2,81.6,60.6,6.3,63.1,61.3,84.3,69.6,
AUS,Australia,2009,21750852,OECD,HIC,73,99.8,60.7,92.8,75,76.8,94.1,68.7,82.9,82.2,78.2,81.7,60.6,7.6,63.2,62,84.5,70,
AUS,Australia,2010,22154687,OECD,HIC,73.4,99.8,60,94.1,75.3,76.3,94.1,69.2,82.8,82.4,79.2,84.6,60.6,7.9,63.9,62,84.7,71.3,
AUS,Australia,2011,22538002,OECD,HIC,73.6,99.8,60.5,94.2,74,76.6,94.1,69.4,82.9,86.5,79.2,82.5,59.8,8.4,64.5,62.4,84.4,71.4,
AUS,Australia,2012,22903951,OECD,HIC,73.9,99.7,60.6,94,74.2,76.8,94.1,69.4,82.8,89.2,79.2,84.4,59.3,9,64.9,62.6,84.5,71.4,
AUS,Australia,2013,23254912,OECD,HIC,75,99.6,59.7,94.5,89.7,77.5,94.1,69.9,82.5,90.3,79.2,85,59.1,10.2,64.7,63.1,84.3,70.8,
AUS,Australia,2014,23596426,OECD,HIC,74.8,99.6,59.8,94.6,91,77.8,94.1,70.1,82.2,90.4,76.5,84.5,58.6,10.1,64.6,63.3,83.3,70.4,
AUS,Australia,2015,23932499,OECD,HIC,75.1,99.6,59.4,95.3,92.9,78.3,94.1,70.2,81.9,89.3,76.5,86.7,58.6,10.3,65.3,63.3,84,70.6,
AUS,Australia,2016,24262710,OECD,HIC,75.4,99.6,59.5,95.1,94.7,79.6,94.1,70.4,82.1,89.7,79,85.6,58.5,9.8,65.4,64,84,69.9,
AUS,Australia,2017,24584619,OECD,HIC,75.5,99.6,60.4,95.4,92.8,79.8,94.1,70.7,84,89.5,79,87.7,58.4,10.2,66.1,64.1,83.3,69.1,
AUS,Australia,2018,24898153,OECD,HIC,75.4,99.6,59.3,95.4,92.6,80,94.1,70.9,83.4,89.7,77.8,85.3,58.4,10.5,66,64.5,85,68.7,
AUS,Australia,2019,25203200,OECD,HIC,75.5,99.6,59.3,95.5,91,81,94.1,71,83.1,89.8,77.8,87,58.3,10.9,66,64.2,84.6,69.5,
AUS,Australia,2020,25499881,OECD,HIC,75.5,99.6,59.3,95.4,91,81.2,94.1,71,81.1,90,77.8,89,58.3,12.7,66,63.8,84.2,68.9,
AUS,Australia,2021,25788217,OECD,HIC,75.6,99.6,59.3,95.4,91,81.2,94.1,71,81.9,90,77.8,89.4,58.3,12.7,66,63.6,83.7,69.6,
AUT,Austria,2000,8069276,OECD,HIC,76.9,99.5,72.9,83.8,93.4,60.8,92.4,81,82.6,61.8,95,86.2,57.3,52.9,62,70.4,89.3,65.5,
AUT,Austria,2001,8097755,OECD,HIC,77.3,99.5,73.8,84.6,93.2,61.2,92.4,80.3,83.5,64.1,95,86.2,57.3,52.1,62,70.8,89.3,68.5,
AUT,Austria,2002,8134403,OECD,HIC,77.1,99.5,73.6,84.7,93.2,61.9,92.4,79.8,83,64.2,95,86.2,57.3,51.8,62,70.9,89.4,66.3,
AUT,Austria,2003,8175855,OECD,HIC,77.2,99.5,73.6,85.1,92.5,66.8,92.4,77.8,82.9,65.8,94.1,86.2,57.3,50.7,62,70.9,89.4,64.5,
AUT,Austria,2004,8216810,OECD,HIC,77.6,99.5,76.5,84.8,93.1,67.8,92.4,78.6,82.3,67.7,93.6,86.2,57.3,50.8,62,71.7,89.4,65.3,
AUT,Austria,2005,8253656,OECD,HIC,78.3,99.5,75.5,86.2,93.2,68.5,92.4,79.5,80.8,69.3,95.2,86.1,57.3,50.6,62,71.8,89.4,73.2,
AUT,Austria,2006,8285345,OECD,HIC,78.3,99.5,74.9,87.1,94.5,67.7,92.4,80.1,81.8,70.2,93.9,86.1,57.3,51.1,62,72,89.3,71.7,
AUT,Austria,2007,8313731,OECD,HIC,78.5,99.5,75,87.2,93.9,68.2,92.4,81.5,82,71.4,92.5,86.1,57.3,51.7,62,72.1,89.6,72.4,W EU
AUT,Austria,2008,8341525,OECD,HIC,78.6,99.5,76.9,88,96.2,64.8,92.4,82.1,82.7,73.4,93.1,82.8,57.3,51.8,62,72.3,90.1,71.1,
AUT,Austria,2009,8372658,OECD,HIC,78.5,99.5,75.5,87.4,95.7,65.7,92.4,84.1,83.2,76.6,90.3,81.7,57.3,53.1,62,72.3,89.5,68.7,
AUT,Austria,2010,8409945,OECD,HIC,79.6,99.5,74.8,89.2,96.8,72.9,92.4,83.3,83.5,78.1,93.6,86.2,57.3,52.3,62,72.7,90.1,69.1,
AUT,Austria,2011,8453501,OECD,HIC,79.8,99.4,77,90.2,96.9,73.3,92.4,82.9,83.6,80.6,92.5,85,57.2,52.7,62,72.7,91,67.4,
AUT,Austria,2012,8502230,OECD,HIC,80.2,99.3,74.9,90.7,97.3,73.1,92.4,85.4,83.4,84.9,93.9,83.9,57.2,53.3,62,72.7,91,67.7,
AUT,Austria,2013,8556191,OECD,HIC,80.7,99.5,74.3,91.6,96.1,77.5,92.4,84.9,83.1,87.2,92.5,87.7,57.1,53.3,62,72.9,91.5,67.5,
AUT,Austria,2014,8615205,OECD,HIC,80.8,99.5,76,91.3,96.9,77.2,92.4,85.2,82.9,85.8,93.6,88,56.7,54.1,62,72.9,91.1,67.8,
AUT,Austria,2015,8678667,OECD,HIC,80.9,99.2,74.2,91.7,96.6,76.6,92.4,84.6,83.9,86.9,93.9,89.6,56.5,53.8,62,72.9,91.1,69.7,
AUT,Austria,2016,8747306,OECD,HIC,80.9,99.1,75.1,91,98.2,76.8,92.4,85.1,83.8,81.8,92.2,92.2,56.6,53.7,62,72.9,90.9,71.7,
AUT,Austria,2017,8819902,OECD,HIC,81.7,99.5,73.9,92.4,99,79.4,92.4,84.8,84,93.5,95,91.1,56.6,53.4,62,72.9,90.6,68.1,
AUT,Austria,2018,8891383,OECD,HIC,81.7,99.3,73.7,92,98.8,79.2,92.4,84.6,84.5,95.3,92.9,90.7,56.7,54,62,73.5,92.6,67.3,
AUT,Austria,2019,8955108,OECD,HIC,82.3,99.3,73.7,92.1,98.2,82.6,92.4,85.2,85,95.7,93.8,92.5,56.8,53.9,62,73.5,93.9,68,
AUT,Austria,2020,9006400,OECD,HIC,82.2,99.3,73.7,92.1,98.2,82.9,92.4,85.2,84.1,95.7,93.8,90.9,56.8,55.3,62,73.5,93.3,68.5,
AUT,Austria,2021,9043072,OECD,HIC,82.2,99.3,73.7,91.9,98.2,82.9,92.4,85.2,83.5,95.7,93.8,93,56.8,55.3,62,73.5,91.2,68.7,
AZE,Azerbaijan,2000,8122743,E_Euro_Asia,UMIC,62.7,100,51.7,55.9,51.6,46.5,53.5,60,59.9,12.1,74.6,69.7,91.2,80.8,58.9,60.7,71.8,67.5,
AZE,Azerbaijan,2001,8197295,E_Euro_Asia,UMIC,64,100,59.5,57.1,61,46.5,55.5,61.2,60.6,12.1,74.6,70.1,91.2,81,58.9,60.7,71.8,66.8,
AZE,Azerbaijan,2002,8277065,E_Euro_Asia,UMIC,66.1,100,60.7,57.9,65.1,46.5,56.2,62.7,61.3,12.6,100,70.5,91.2,80.9,58.9,60.6,71.9,66.1,
AZE,Azerbaijan,2003,8361433,E_Euro_Asia,UMIC,66.3,100,61.6,57.9,63.3,46.4,56.3,63.3,61.9,12.8,100,70.9,91.2,80.7,58.9,63.2,71.9,66.4,
AZE,Azerbaijan,2004,8448938,E_Euro_Asia,UMIC,66.5,100,62.4,58.7,63.2,46.5,56.4,63.9,62.8,12.8,100,71.3,91.2,80.5,58.9,63.8,71.9,66.8,
AZE,Azerbaijan,2005,8538610,E_Euro_Asia,UMIC,66.6,100,62.5,57.7,62.7,47.7,56.8,64,63.3,12.9,100,72.2,91.2,80.1,58.9,63.9,71.7,66.1,
AZE,Azerbaijan,2006,8630153,E_Euro_Asia,UMIC,66.6,100,58.1,57.6,64.7,47.7,57.5,65.3,63.8,13.3,100,72.6,91.2,79.3,58.9,64.7,71.7,65.3,
AZE,Azerbaijan,2007,8724237,E_Euro_Asia,UMIC,66.9,100,58.4,58.9,64.7,47.3,58.5,66.1,64.1,13.9,100,73,91.2,81,58.9,64.7,70.7,65.4,Asia Pacific (developed)
AZE,Azerbaijan,2008,8821869,E_Euro_Asia,UMIC,67.2,100,58.1,60.1,64.1,47.8,60.1,65.9,64.5,14.5,100,76.7,91.2,80.1,58.9,65,70.2,65.1,
AZE,Azerbaijan,2009,8924383,E_Euro_Asia,UMIC,67.6,100,57.3,60.8,65.7,48.7,61.3,66.2,64.7,16.9,100,74.4,91.2,80.9,58.9,65.2,70.4,66.9,
AZE,Azerbaijan,2010,9032465,E_Euro_Asia,UMIC,68,100,55.6,63,65.4,53.7,62.2,67,64.7,20.6,100,70.7,91.2,81.2,58.9,65.2,71.1,65.9,
AZE,Azerbaijan,2011,9146277,E_Euro_Asia,UMIC,68.5,100,59.2,64.6,66.4,53.5,63,66.9,64.9,21.7,100,73.1,91.2,79.6,58.9,65.2,70.8,65.2,
AZE,Azerbaijan,2012,9264684,E_Euro_Asia,UMIC,69.3,100,59.5,66.2,69,53.3,63.8,67.3,65.1,27.6,100,76.5,91.2,79.6,58.9,65.2,69.8,64.9,
AZE,Azerbaijan,2013,9385467,E_Euro_Asia,UMIC,70.2,100,61.8,68.7,70,53.1,64.2,67.5,65.3,33,100,80.6,91.1,79.8,58.9,65.2,69.1,65.4,
AZE,Azerbaijan,2014,9505616,E_Euro_Asia,UMIC,70.8,100,61,68.9,70.5,53.2,65.5,67.8,68.4,38.4,100,80.3,91,79.7,58.9,65.2,69.6,65.8,
AZE,Azerbaijan,2015,9622741,E_Euro_Asia,UMIC,71.1,100,62.6,71.2,70.1,54,66.1,67.8,68.4,38.9,100,82.7,90.9,80.4,58.9,65.2,70.2,61.8,
AZE,Azerbaijan,2016,9736041,E_Euro_Asia,UMIC,71.3,100,61.9,72.4,71.2,53.7,66.2,67.8,68.3,38.5,100,83.8,90.7,81.1,58.9,65.2,70.2,62.1,
AZE,Azerbaijan,2017,9845316,E_Euro_Asia,UMIC,72.1,100,61.7,73,80.4,53.7,66.1,68,68.2,38.8,100,85.2,90.5,81.2,58.9,65.2,71,63.4,
AZE,Azerbaijan,2018,9949537,E_Euro_Asia,UMIC,72.5,100,61.9,73.6,81.3,53.9,67,68,68.3,39.7,100,82,90.3,81.6,58.9,65.7,71,69.5,
AZE,Azerbaijan,2019,10047719,E_Euro_Asia,UMIC,73,100,61.9,74.3,80.8,53.5,67.2,67.8,68.3,40.5,100,86.2,90.1,81.4,58.9,65.7,72.7,71,
AZE,Azerbaijan,2020,10139175,E_Euro_Asia,UMIC,73.3,100,61.9,72.6,87.9,53.2,67.5,67.8,67,41.5,100,86.2,90.1,81.6,58.9,65.8,72.7,71,
AZE,Azerbaijan,2021,10223344,E_Euro_Asia,UMIC,73.3,100,61.9,72.6,87.9,53.2,67.5,67.8,67,41.5,100,86.2,90.1,81.6,58.9,65.7,72.7,71,
BHR,Bahrain,2000,664610,MENA,HIC,61.7,91.7,75.9,75.3,79.8,41.4,68,68.9,70.4,18.5,76,52.4,77.9,40,55.4,50.7,76.8,29.7,
BHR,Bahrain,2001,697550,MENA,HIC,61.7,91.7,75.8,74.7,76.7,41.7,68,70.6,70.8,20,76,52.4,77.9,40,56.2,50.4,76.8,29.7,
BHR,Bahrain,2002,735140,MENA,HIC,61.8,91.7,75.7,74.8,78.3,42.1,68,70.3,70.5,20.2,76,52.4,77.9,40,55.6,50.2,76.8,29.7,
BHR,Bahrain,2003,778708,MENA,HIC,62,91.7,75.5,75.7,77.6,42.5,68,70.1,70.8,22.1,76,52.4,77.9,40,56.8,49.9,76.8,29.7,
BHR,Bahrain,2004,829846,MENA,HIC,62.2,91.7,75.2,76.3,80.6,43,68,69.9,71.2,22.2,76,52.4,77.9,40,56.5,49.7,76.8,29.7,
BHR,Bahrain,2005,889157,MENA,HIC,61.9,91.7,75,77,76.8,43.4,68,70.3,69.5,22.5,76,54.4,77.9,40,53.7,49.4,76.8,29.7,
BHR,Bahrain,2006,958423,MENA,HIC,62.1,91.7,74.7,76.5,78.6,44.7,68.1,70.8,70.4,24,76,54.4,77.9,40,51.7,49.2,76.8,29.7,
BHR,Bahrain,2007,1035924,MENA,HIC,62.1,91.7,74.4,78.3,78.6,45.1,68.1,69.4,71,24.5,76,54.4,77.9,40,51.6,48.9,77.1,28.9,Middle E
BHR,Bahrain,2008,1114645,MENA,HIC,62,91.7,74.2,79.4,78.9,45.5,68.1,69.1,70.6,27.5,76,54.4,77.9,40,46.7,48.7,77,28.7,
BHR,Bahrain,2009,1185075,MENA,HIC,62.4,91.7,73.9,80,78.7,45.9,68.1,69.3,72.3,27.9,76,54.4,77.9,40,49.5,48.5,76.8,30.1,
BHR,Bahrain,2010,1240864,MENA,HIC,62.6,91.7,73.6,82.8,77.2,46.3,68.1,69.5,72.1,28.8,76,56.3,77.9,40,46.7,48.4,79.4,29.5,
BHR,Bahrain,2011,1278153,MENA,HIC,62,91.7,73.4,81.5,82.8,51.1,68.1,69.7,72,33.5,76,42,77.8,38,46.7,48,72.2,28.9,
BHR,Bahrain,2012,1299942,MENA,HIC,63.2,91.7,73.1,82.1,80.2,50.6,68.1,70,72,45.4,76,49.3,77.8,33.3,53.3,47.9,72.3,30.9,
BHR,Bahrain,2013,1315029,MENA,HIC,62.5,91.7,72.7,84.9,83.5,50.7,68.1,69.6,72,49.7,76,34.6,77.7,33.3,47.4,47.5,71.7,30.7,
BHR,Bahrain,2014,1336073,MENA,HIC,63.4,91.7,72.2,84.7,87.8,49.1,68.1,69.8,76.7,49.2,76,43.4,77.7,33.3,48.5,47.3,71.8,30.9,
BHR,Bahrain,2015,1371853,MENA,HIC,64.6,91.7,71.7,84.9,90.2,49.8,68.1,69.8,77.4,51.9,76,53.6,77.7,33.3,48.8,47,73,32.8,
BHR,Bahrain,2016,1425793,MENA,HIC,64.5,91.7,71.5,85.9,90,48.7,68.1,70,77.4,54.4,76,52,77.6,33.3,50,46.8,71.4,32,
BHR,Bahrain,2017,1494077,MENA,HIC,64.2,91.7,71.5,86,87.2,48.8,68.1,69.9,77.6,53.7,76,52.3,77.4,34,50.3,46.5,69.4,31.6,
BHR,Bahrain,2018,1569440,MENA,HIC,64.5,91.7,71.5,86.4,84.3,54.2,68.1,71.1,77.6,52.8,76,51.6,77.3,33.5,50.5,46.3,69,34.4,
BHR,Bahrain,2019,1641164,MENA,HIC,64.2,91.7,71.5,87.8,83.2,52,68.1,71.4,77.6,52,76,46.1,77.1,33.5,50.4,45.9,71,35.3,
BHR,Bahrain,2020,1701583,MENA,HIC,64.2,91.7,71.5,86.2,83.2,51.5,68.1,71.4,77,52.4,76,48.6,77.1,33.5,50.4,45.7,71.6,35.3,
BHR,Bahrain,2021,1748295,MENA,HIC,64.2,91.7,71.5,86.2,83.2,51.5,68.1,71.4,76.9,52.4,76,48.6,77.1,33.5,50.4,45.5,71.4,35.3,
BGD,Bangladesh,2000,127657862,E_S_Asia,LMIC,53.3,36.1,48.6,37,43.2,33.9,59.6,45.6,69,8.1,79.9,35.1,97.6,98.7,61,54.1,58.5,40.1,
BGD,Bangladesh,2001,130088709,E_S_Asia,LMIC,53.4,36.1,48.5,37.2,44.5,33.9,60,44.5,68.7,8.1,79.9,35.2,97.6,98.7,62.2,53.9,58.4,40,
BGD,Bangladesh,2002,132478077,E_S_Asia,LMIC,53.3,36.1,49.1,37.2,44.9,30.4,60.4,45.4,68.6,8.1,79.9,35.3,97.6,98.6,63.1,53.7,58.5,39.9,
BGD,Bangladesh,2003,134791598,E_S_Asia,LMIC,53.5,36.1,50.2,37.5,45,30.4,60.8,45.9,68.3,8.1,79.9,35.3,97.6,98.6,63.9,53.5,58.5,40,
BGD,Bangladesh,2004,136986429,E_S_Asia,LMIC,53.5,36.1,47.8,38.7,43.6,31.8,61.1,46.9,68.3,8.1,79.9,35.4,97.6,98.6,64.5,53.3,58.4,39.8,
BGD,Bangladesh,2005,139035505,E_S_Asia,LMIC,54.4,36.1,52.2,40.2,42.9,39.1,61.5,47.6,68.3,8.2,80.2,35.9,97.6,98.6,65.1,53.1,58.5,39.7,
BGD,Bangladesh,2006,140921154,E_S_Asia,LMIC,54.5,36.1,52.8,40.1,42.6,39.3,61.9,48.7,68.7,8.2,80.2,36,97.6,98.5,64.8,52.9,58.7,40.1,
BGD,Bangladesh,2007,142660381,E_S_Asia,LMIC,54.5,36.1,50.2,42.2,42.1,39.8,62.3,46.9,68.4,8.2,80.2,36.5,97.6,98.5,65,52.7,58.9,40.3,Asia Pacific (developing)
BGD,Bangladesh,2008,144304164,E_S_Asia,LMIC,54.6,36.1,50.6,44.2,41.5,35.5,62.7,48.9,68.1,8.3,80.2,39.8,97.6,98.5,65.4,52.5,59.1,39.9,
BGD,Bangladesh,2009,145924795,E_S_Asia,LMIC,55,36.1,50,45,42.3,42,63.1,49,67.8,8.4,80.2,36.6,97.6,98.4,66.6,53.2,58.9,39.7,
BGD,Bangladesh,2010,147575433,E_S_Asia,LMIC,55.7,36.1,50.2,46.6,42,45.4,63.5,48,68.9,8.6,81.8,40.4,97.6,98.3,68.1,53.9,57,39.8,
BGD,Bangladesh,2011,149273134,E_S_Asia,LMIC,56.3,36.7,51.3,48.8,50.7,43.6,63.9,49.1,68.6,8.8,81.8,39.3,97.6,98.1,66.8,53.8,57.3,40.5,
BGD,Bangladesh,2012,151005733,E_S_Asia,LMIC,56.3,37.3,51.4,48.6,50.6,44.1,64.3,50.6,68.4,9,81.8,38.3,97.6,98.1,64.9,53.6,58.1,41.1,
BGD,Bangladesh,2013,152761413,E_S_Asia,LMIC,57.3,38,52,50.2,57.1,47.6,64.7,49.6,68.2,9.4,81.8,40.5,97.6,98,65.7,53.5,58.8,40.7,
BGD,Bangladesh,2014,154517385,E_S_Asia,LMIC,57.7,38.6,55.9,51.4,57.1,47.9,65.1,49.5,68.1,9.6,81.8,42.6,97.5,97.7,66,53.3,57.9,40.4,
BGD,Bangladesh,2015,156256287,E_S_Asia,LMIC,58,39.2,55.8,53.9,58.2,48.2,65.5,51.8,67.8,10.2,81.8,43.7,97.5,97.3,66.2,53,56.4,39.7,
BGD,Bangladesh,2016,157977151,E_S_Asia,LMIC,59.4,40.8,56,55.4,63.1,48.7,65.9,52.6,67.8,17.1,81.3,51.2,97.4,97.3,66,52.8,56.9,39,
BGD,Bangladesh,2017,159685421,E_S_Asia,LMIC,60.2,47.4,56.5,58.7,63.7,49.4,66.2,55.9,69.1,18.3,81.3,47.9,97.4,97,66.5,52.7,55.4,39.8,
BGD,Bangladesh,2018,161376713,E_S_Asia,LMIC,61.7,57,64.1,58.4,66.2,48.9,66.6,57.2,68.8,24.8,81.3,50,97.3,95.5,66,52.4,55,39.8,
BGD,Bangladesh,2019,163046173,E_S_Asia,LMIC,63.4,59.5,64,60.3,82.6,53.2,67,56.1,69.4,27.8,81.3,52.9,97.2,95.3,66.1,52.2,54,39.2,
BGD,Bangladesh,2020,164689383,E_S_Asia,LMIC,63.6,63,64,60.9,82.4,52.9,67.3,56.1,69.4,29.6,81.3,51.3,97.2,95.4,66.1,51.7,53.6,39.2,
BGD,Bangladesh,2021,166303494,E_S_Asia,LMIC,63.8,65.9,64,60.9,82.4,52.9,67.3,56.1,69.6,30.1,81.3,51.3,97.2,95.4,66.1,51.5,53.5,39.2,
BRB,Barbados,2000,271511,LAC,HIC,67.3,92.3,55.8,75.5,91.7,65.4,46.5,92.4,69.1,3.8,30.3,74.6,70.3,89.1,61.6,67.4,83.2,74.9,
BRB,Barbados,2001,272494,LAC,HIC,67.7,92.3,56,76,90.6,65.7,46.6,92.5,69,7.4,30.3,74.6,70.3,88.8,61.5,67.4,82.6,80,
BRB,Barbados,2002,273423,LAC,HIC,68,92.3,55.9,76.1,91.2,65.6,46.8,92.8,68.7,11.3,30.3,74.6,70.3,88.7,61.4,67.3,82.6,80.1,
BRB,Barbados,2003,274331,LAC,HIC,68.6,92.3,55.7,76.5,93.9,67.4,46.9,92.9,68.2,15.4,30.3,74.6,70.3,88.3,61.6,67.2,81.6,83.4,
BRB,Barbados,2004,275283,LAC,HIC,68.9,92.3,55.1,75.6,92.1,67.4,47.1,93,69.4,19.2,30.3,74.6,70.3,88.1,61.6,67.1,83,84.6,
BRB,Barbados,2005,276320,LAC,HIC,69.1,92.3,55.3,81.3,93.1,67.5,50.8,93.1,68.5,18.3,30.3,74.6,70.3,87.7,61,67.1,82.1,81.8,
BRB,Barbados,2006,277475,LAC,HIC,69.5,92.3,55.6,80.4,97.2,67.4,50.9,93.1,69.7,20.1,30.3,74.6,70.3,87.6,61.7,67,81.4,81.2,
BRB,Barbados,2007,278701,LAC,HIC,69.3,92.3,55.1,78.4,96.8,66.8,51.1,93.1,71.1,20.3,30.3,74.6,70.3,87.4,61.6,66.9,82.7,78.4,S America
BRB,Barbados,2008,279946,LAC,HIC,69.3,92.3,55.4,80.9,98,65.7,51.2,91.8,70.8,21.5,30.3,74.6,70.3,85.3,61.6,66.9,83.6,78.4,
BRB,Barbados,2009,281107,LAC,HIC,68.8,92.3,55.6,81.3,91.1,65.9,51.4,91.8,69.8,22.2,30.3,74.6,70.3,85.4,61.7,66.8,79,80.1,
BRB,Barbados,2010,282131,LAC,HIC,69.4,92.3,55.4,81,95.2,66,51.5,92.1,69.3,21.7,30.3,74.6,70.3,86.7,61.9,66.8,81.7,82.3,
BRB,Barbados,2011,282987,LAC,HIC,69.1,92.2,55.3,81.4,91.7,66.2,51.6,91.9,69,23.5,30.3,74.6,70.1,86.3,61,66.7,81.9,81.3,
BRB,Barbados,2012,283698,LAC,HIC,69.7,92,55.2,80,91.7,65.6,51.8,92.6,68.6,34.5,30.3,74.6,69.2,86.8,60.7,66.6,82.2,81.9,
BRB,Barbados,2013,284294,LAC,HIC,69.8,91.8,54.3,80.2,91.7,69.4,51.9,91.9,68.7,36.1,30.3,74.6,69.8,87,60.9,66.5,82.2,79.9,
BRB,Barbados,2014,284825,LAC,HIC,70.6,91.7,55.1,82.6,95.6,70.4,52.1,93.1,68.2,37.5,30.3,74.6,69.7,88.6,61.3,66.4,82.1,81.4,
BRB,Barbados,2015,285327,LAC,HIC,70.6,92.1,54.7,82.3,97.7,70.7,52.2,93.1,70.5,40.3,30.3,74.6,69.6,88.6,60.2,66.4,78.5,78.6,
BRB,Barbados,2016,285798,LAC,HIC,70.4,92.4,54.8,83.7,95.4,70.4,52.4,93.2,71.7,39.5,30.3,74.6,69.4,88.4,60.6,66.3,77.4,76.2,
BRB,Barbados,2017,286229,LAC,HIC,70.5,92.5,55.3,82.9,97.1,70,52.5,93.8,72.7,39.9,30.3,74.6,69.2,89.4,61.4,66.3,76.6,74.6,
BRB,Barbados,2018,286640,LAC,HIC,70.9,92.5,55.3,82.7,97.1,71.5,52.5,93.6,70.1,43.2,30.3,74.6,68.9,88.9,62.5,66.2,78.2,77.9,
BRB,Barbados,2019,287021,LAC,HIC,69.8,92.4,55.4,82.9,96.2,72.2,52.7,93.5,69.3,39.8,30.3,74.6,68.8,89.1,62.5,66.1,70.8,70.1,
BRB,Barbados,2020,287371,LAC,HIC,69.5,88.9,55.4,82.3,90.4,71.6,52.7,93.5,68.9,42,30.3,74.6,68.8,90.2,62.5,63.1,72.3,73.7,
BRB,Barbados,2021,287708,LAC,HIC,69.5,89.7,55.4,82.3,90.4,71.6,52.7,93.5,68.8,42,30.3,74.6,68.8,90.2,62.5,63,72.5,73.7,
BLR,Belarus,2000,9871635,E_Euro_Asia,UMIC,69.6,99.8,62.2,71.5,93.5,64.3,74.7,64.8,63.2,16.1,94.8,73.1,82.7,59.1,58.9,68.8,64.3,71.4,
BLR,Belarus,2001,9811399,E_Euro_Asia,UMIC,69.9,99.8,61.5,72.1,94.3,64.4,74.7,64.9,63.6,16.6,95.6,73.1,82.7,59,58.9,70.7,64.4,71.4,
BLR,Belarus,2002,9745932,E_Euro_Asia,UMIC,69.8,99.8,62.6,70.4,93.6,64.4,74.7,65.6,64.1,17.1,96.1,73.1,82.7,59,58.9,71.3,64.3,69.5,
BLR,Belarus,2003,9679235,E_Euro_Asia,UMIC,69.8,99.8,62.6,64.3,93.8,64.5,74.7,65.6,64.4,17.1,98.2,73.1,82.7,58.7,58.9,71.4,64.3,72.3,
BLR,Belarus,2004,9616628,E_Euro_Asia,UMIC,71.2,99.8,64.4,71.4,95.2,74.3,74.7,66.5,64.8,17.2,100,73.2,82.7,58,58.9,71.5,64.8,73.3,
BLR,Belarus,2005,9562083,E_Euro_Asia,UMIC,71.6,99.8,64.1,72.4,96.5,74.2,74.7,66.8,65.2,17.6,99.9,73.2,82.7,57.7,58.9,72.1,65,75.7,
BLR,Belarus,2006,9516884,E_Euro_Asia,UMIC,71.8,99.8,63.9,72.2,98.6,74.3,74.8,66.7,65.7,18.6,98.9,73.3,82.7,57.1,58.9,72.2,65,78,
BLR,Belarus,2007,9480514,E_Euro_Asia,UMIC,71.9,99.8,64.7,71.6,98.9,74.3,74.8,67.1,66.2,20.7,97,72.2,82.7,57.2,58.9,72.2,67,77.4,E EU
BLR,Belarus,2008,9452855,E_Euro_Asia,UMIC,72.3,99.8,66.3,71.7,98.1,75.7,74.9,67.7,66.6,19.9,99.6,73.1,82.7,56.8,58.9,72.3,67.4,77.1,
BLR,Belarus,2009,9433159,E_Euro_Asia,UMIC,72.1,99.8,65.7,72.9,97.5,75.8,74.9,67.1,67.2,20.4,99.7,72.7,82.7,57.6,58.9,72.4,67.8,71.7,
BLR,Belarus,2010,9420576,E_Euro_Asia,UMIC,72.2,99.8,64.3,74.1,96.2,76,74.9,68.1,67.1,21.1,98.5,75.2,82.7,57.2,58.9,72.4,70.1,70.6,
BLR,Belarus,2011,9415316,E_Euro_Asia,UMIC,72.2,99.7,64.7,74.5,96.1,76.1,75,67.3,67.2,23.9,100,71.7,82.4,60.4,58.9,72.5,71,66.6,
BLR,Belarus,2012,9417045,E_Euro_Asia,UMIC,72.8,99.8,65.3,76.9,97.6,73.4,75,67,67.2,27.4,100,71.4,82.5,60.9,58.9,73.7,71.3,68.5,
BLR,Belarus,2013,9423502,E_Euro_Asia,UMIC,72.9,99.8,64.9,78.2,98.6,73.8,75.1,67.4,67.3,30.8,100,72.6,82.7,55.1,58.9,74.2,70.9,68.5,
BLR,Belarus,2014,9431742,E_Euro_Asia,UMIC,73.3,99.8,66.7,78.9,98.3,73.9,75.1,68.1,69.7,30.7,100,72.9,82.4,55.2,58.9,77.5,71,67.2,
BLR,Belarus,2015,9439424,E_Euro_Asia,UMIC,74,99.8,66.3,81.1,98.4,73.9,75.1,68.6,69.1,32.3,100,75.3,82.5,59.4,58.9,78.1,69.6,69.1,
BLR,Belarus,2016,9445638,E_Euro_Asia,UMIC,74.7,99.8,66,80.7,99.1,77.7,75.1,68.5,69.1,31.8,100,75,82.2,67.7,58.9,78.2,71.1,69.6,
BLR,Belarus,2017,9450233,E_Euro_Asia,UMIC,75.1,99.9,66.2,81.8,98.1,77.5,75.1,68.8,68.8,38.9,100,74.2,82,66.9,58.9,78.2,72.5,69.3,
BLR,Belarus,2018,9452615,E_Euro_Asia,UMIC,75.3,99.9,65,81.5,97.8,77,75.1,69,68.7,46.1,100,73.6,81.7,59.8,58.9,78.3,72.6,74.7,
